conditioning,horizon,gdp_growth
0,1,0.19430325317836872
0,1,0.7292468469689031
0,1,0.47173731434937044
0,1,0.24334226115191965
0,1,0.6595421325336595
0,1,0.30378780595268423
0,1,0.7267059952694704
0,1,0.7156626365673012
0,1,0.3182215304427551
0,1,0.23051950861623705
0,1,0.23208088008755398
0,1,0.7404150847505849
0,1,0.43267101352834136
0,1,0.2389176525070674
0,1,0.7299194163917112
0,1,0.6990804546142073
0,1,0.2412058794055678
0,1,0.7165327905965452
0,1,0.21813041555973547
0,1,0.6030779106120567
0,1,0.3289602880493142
0,1,0.23463841737677907
0,1,0.7416624146043009
0,1,0.22340863369801947
0,1,0.7616713674952403
0,1,0.3303114356967136
0,1,0.26078104986870204
0,1,0.3716207354611079
0,1,0.2596860847352606
0,1,0.6735891850680029
0,1,0.6112033477457361
0,1,0.4997691541702206
0,1,0.1938237734753249
0,1,0.24241299073393763
0,1,0.4261390818089135
0,1,0.20913539497589262
0,1,0.6483992550909146
0,1,0.718174688986119
0,1,0.19898980415694886
0,1,0.2153299581721124
0,1,0.5514219948557124
0,1,0.7077661738582302
0,1,0.22017422090413147
0,1,0.28814134800565094
0,1,0.6660607651904293
0,1,0.33189487959244457
0,1,0.7399757384057222
0,1,0.3599019204222798
0,1,0.249399821517267
0,1,0.7419187258500739
0,1,0.1961136079199492
0,1,0.45129084864032953
0,1,0.22805468579515398
0,1,0.4361074536053631
0,1,0.49158502567873363
0,1,0.4244237967293354
0,1,0.7677114316739471
0,1,0.23276244301193832
0,1,0.6722655361313816
0,1,0.7051691462739531
0,1,0.5324773757079816
0,1,0.22212680371749724
0,1,0.7030024533802754
0,1,0.735754808770666
0,1,0.31923823729225503
0,1,0.7170392126252197
0,1,0.33098433856074044
0,1,0.3725096390372332
0,1,0.5107752892945144
0,1,0.29479430237417703
0,1,0.5086345232858293
0,1,0.7385520209271877
0,1,0.27460402394530886
0,1,0.5455460281135056
0,1,0.2681842632971196
0,1,0.23891269928582776
0,1,0.752239269941656
0,1,0.6189160714384488
0,1,0.6130330371172601
0,1,0.7253925848824143
0,1,0.5718537440801963
0,1,0.2578767055608248
0,1,0.7346500127314902
0,1,0.44457245831245334
0,1,0.6378242845492923
0,1,0.1965599998993173
0,1,0.29189056564503013
0,1,0.32019138355655713
0,1,0.21518999433441097
0,1,0.754041206397314
0,1,0.6317587366436421
0,1,0.6750315388151452
0,1,0.27149727127817774
0,1,0.2711362485588037
0,1,0.2385775463389185
0,1,0.2668648090943915
0,1,0.6214359188460983
0,1,0.7643548385122143
0,1,0.19512673809019046
0,1,0.5351325532724975
0,1,0.2480365777524967
0,1,0.4183582382598354
0,1,0.4453625559295353
0,1,0.3599842067637337
0,1,0.7541232055146894
0,1,0.7572630595215101
0,1,0.7301845203356097
0,1,0.2836397855790349
0,1,0.23533321251906078
0,1,0.4980562862381082
0,1,0.24883285877722947
0,1,0.19716987472361647
0,1,0.36790906999429723
0,1,0.19906647503294556
0,1,0.6877753842501911
0,1,0.6657733917556955
0,1,0.6041807377744117
0,1,0.21883375188009085
0,1,0.292568913631865
0,1,0.2852424187289391
0,1,0.6616497605297952
0,1,0.6902749735114987
0,1,0.331694768308039
0,1,0.6873447596031774
0,1,0.598867197625268
0,1,0.6751257016126717
0,1,0.19443149890932612
0,1,0.3393417808248295
0,1,0.6935927960316826
0,1,0.19633527268180667
0,1,0.37917265903523817
0,1,0.5197326381520083
0,1,0.3100075009381724
0,1,0.23441895563906734
0,1,0.514852337968596
0,1,0.7127329868262682
0,1,0.22222769889810856
0,1,0.6597900070606102
0,1,0.2386863775723987
0,1,0.5752435181797207
0,1,0.2957158905861638
0,1,0.19742192573571796
0,1,0.6893498998375899
0,1,0.6754170102310618
0,1,0.27303196537615476
0,1,0.6074694470694157
0,1,0.3387398656645017
0,1,0.3146776539765408
0,1,0.33865295284085406
0,1,0.7397381893321678
0,1,0.29864615565453106
0,1,0.7331093116827238
0,1,0.47731506514371
0,1,0.643824704662397
0,1,0.22642326384477388
0,1,0.7039513391658123
0,1,0.7435941835714542
0,1,0.6368056913943491
0,1,0.28523208388391785
0,1,0.24680102342682536
0,1,0.739982777213157
0,1,0.7110807773435496
0,1,0.21242175546219574
0,1,0.3025072054806172
0,1,0.7227257481927203
0,1,0.7205372532546317
0,1,0.29697262228555404
0,1,0.24561583210068866
0,1,0.28892828245990043
0,1,0.5017369124068827
0,1,0.28439763060068746
0,1,0.26448898195810183
0,1,0.23017662964920046
0,1,0.2604164761554412
0,1,0.21157694707584737
0,1,0.31075580258026375
0,1,0.7325546033929724
0,1,0.6834618725689373
0,1,0.41286521867396747
0,1,0.28958522086728683
0,1,0.36391245621302587
0,1,0.20434305640226683
0,1,0.2737273794560922
0,1,0.28007340760330174
0,1,0.1985383702146672
0,1,0.7324262026340632
0,1,0.731247327200447
0,1,0.30376869805991413
0,1,0.749022682732731
0,1,0.6630597002894937
0,1,0.5604540710958832
0,1,0.21940008499354716
0,1,0.25131681078826734
0,1,0.5697552247809495
0,1,0.24027577812517492
0,1,0.5421178378934681
0,1,0.2448174701459364
0,1,0.3096190849304167
0,1,0.264200120312901
0,1,0.32442430726050764
0,1,0.7205201471034449
0,1,0.282933918780077
0,1,0.34665526603759955
0,1,0.3156478153402166
0,1,0.6898063160648541
0,1,0.7280014023097541
0,1,0.2862509018308276
0,1,0.4341216956999556
0,1,0.2558761049670673
0,1,0.6075332807645131
0,1,0.5430928494432433
0,1,0.3923758939980706
0,1,0.26968789976166563
0,1,0.643903255326689
0,1,0.7616131341586652
0,1,0.7478286995060294
0,1,0.31976845466787085
0,1,0.3064012946708748
0,1,0.5160001081441772
0,1,0.5621293948847421
0,1,0.21249587957861935
0,1,0.557528911817305
0,1,0.31438947313164356
0,1,0.7251888704641887
0,1,0.48448248507738534
0,1,0.3014223128318193
0,1,0.7532174034556868
0,1,0.7582318226111741
0,1,0.5657579017477972
0,1,0.2872238952645589
0,1,0.7501625451989339
0,1,0.21997415978422502
0,1,0.20334448763292942
0,1,0.3279601965727773
0,1,0.6778264402592975
0,1,0.2016882106588581
0,1,0.20745448800359734
0,1,0.24172239688740377
0,1,0.4986043208877015
0,1,0.23434891090942467
0,1,0.2876328485761261
0,1,0.7330050742009708
0,1,0.3662834045593316
0,1,0.33122209586660295
0,1,0.5771250785464211
0,1,0.19814390275707433
0,1,0.2899653907872076
0,1,0.7682973263227231
0,1,0.2223178468088574
0,1,0.23961161995889563
0,1,0.3093193033191797
0,1,0.23308433763336212
0,1,0.2049482605141753
0,1,0.6609948748918422
0,1,0.2533789006727924
0,1,0.32367345391842417
0,1,0.6901564306953205
0,1,0.31858524280775424
0,1,0.5052968857296805
0,1,0.7016970555202408
0,1,0.2703583737563355
0,1,0.715311798182415
0,1,0.20058083618371855
0,1,0.6694193849247579
0,1,0.697298229052327
0,1,0.27819356582305715
0,1,0.22515816304508954
0,1,0.3012141483910748
0,1,0.22407546992334232
0,1,0.3050616279855739
0,1,0.7418172834875796
0,1,0.7010344526943888
0,1,0.3219217970040924
0,1,0.22001475755677513
0,1,0.32101489050832366
0,1,0.2541045199968865
0,1,0.3440844094213548
0,1,0.28005041523324287
0,1,0.20444361621900756
0,1,0.6854851298992118
0,1,0.3098764790826254
0,1,0.26607595837110176
0,1,0.7661010602822117
0,1,0.678041341536374
0,1,0.5649744141547413
0,1,0.6821941431462972
0,1,0.21675600946884374
0,1,0.23460877063227273
0,1,0.4019664135520129
0,1,0.20589018430652523
0,1,0.27849590945493014
0,1,0.4423622074630387
0,1,0.25554590934752947
0,1,0.19880804230184698
0,1,0.7269265364553856
0,1,0.6892739489935404
0,1,0.3505935689304942
0,1,0.694466345117251
0,1,0.6006431150785296
0,1,0.21586470530767063
0,1,0.2672581113297317
0,1,0.29555689605678487
0,1,0.7072149243317287
0,1,0.7435181983110685
0,1,0.5772416530922219
0,1,0.5229587742937127
0,1,0.28329091139688706
0,1,0.3033364516074656
0,1,0.27053304477701245
0,1,0.33631758310006776
0,1,0.29071655984575206
0,1,0.2073128839645277
0,1,0.27412796249510346
0,1,0.34848128244624826
0,1,0.23899757548707232
0,1,0.3221988490891255
0,1,0.7292696825267542
0,1,0.25642026168973125
0,1,0.2001209053598989
0,1,0.25939072016581466
0,1,0.5957779541022148
0,1,0.4132597873507971
0,1,0.7138469575129229
0,1,0.22328121091627606
0,1,0.2791949863291151
0,1,0.617462055954066
0,1,0.27575165076293506
0,1,0.29248811043809614
0,1,0.5221701117892281
0,1,0.3132447921727406
0,1,0.6158036708202406
0,1,0.687990326153064
0,1,0.6865846266741144
0,1,0.7535937117762728
0,1,0.2705359175249353
0,1,0.5238501390468044
0,1,0.34795346803283894
0,1,0.2897940433449238
0,1,0.2992761062337827
0,1,0.33043260432657073
0,1,0.1991439800142564
0,1,0.7071724865872769
0,1,0.6631576614829828
0,1,0.2508266563782011
0,1,0.418563074507513
0,1,0.21182904642733172
0,1,0.2050596569217436
0,1,0.6910836774835251
0,1,0.20913200392536732
0,1,0.3204707866596703
0,1,0.3494450637899281
0,1,0.23835937190948325
0,1,0.7441820492489668
0,1,0.6363323116142992
0,1,0.7632117573036863
0,1,0.21068509472808328
0,1,0.29754716798484715
0,1,0.3182799483496921
0,1,0.2807584281940512
0,1,0.7430712141995983
0,1,0.7382406120481846
0,1,0.682878884329468
0,1,0.22276232161044132
0,1,0.496163128812084
0,1,0.5635689551585962
0,1,0.2792989162948384
0,1,0.5156406416092267
0,1,0.27583960109942895
0,1,0.3215546836798158
0,1,0.3314352404122547
0,1,0.24037111540947778
0,1,0.2631455692514186
0,1,0.24753083835953377
0,1,0.750915892896151
0,1,0.6744220358251192
0,1,0.28537806578097613
0,1,0.20089154952000504
0,1,0.40191348521397186
0,1,0.31591760237299554
0,1,0.25586384882164015
0,1,0.7348664365151085
0,1,0.6671115282381757
0,1,0.23148332039865413
0,1,0.20632220163081155
0,1,0.25295675618669666
0,1,0.6741456358849914
0,1,0.3004555523346853
0,1,0.6225651247701418
0,1,0.2841571091985618
0,1,0.20675177492902844
0,1,0.4128807508375178
0,1,0.7012521927372125
0,1,0.2818433359125215
0,1,0.2394325070667072
0,1,0.21781567685638054
0,1,0.2480624786498888
0,1,0.5084786837719931
0,1,0.19573161565488897
0,1,0.5322794146772817
0,1,0.767613473683693
0,1,0.4857506930501641
0,1,0.25934475702048626
0,1,0.5832598435607645
0,1,0.26371296707557934
0,1,0.6830841343477131
0,1,0.2340496891764941
0,1,0.6688983466413116
0,1,0.23297178799194482
0,1,0.2554497850311985
0,1,0.2148142363948741
0,1,0.7359980922730311
0,1,0.30277196768006287
0,1,0.3058335549580956
0,1,0.20250136753134484
0,1,0.421794611175697
0,1,0.676315036474438
0,1,0.7508074403861564
0,1,0.3257416388800583
0,1,0.7303055444656965
0,1,0.304950131578264
0,1,0.7192197213932803
0,1,0.26840143757929535
0,1,0.7394718457218377
0,1,0.6089260293101716
0,1,0.262290199497568
0,1,0.1971644450618576
0,1,0.19884495930151397
0,1,0.22617504379273307
0,1,0.30486982111878397
0,1,0.25419719866046175
0,1,0.3602597225274622
0,1,0.2479463714722376
0,1,0.4418854177963796
0,1,0.23059500401488522
0,1,0.32500531221659645
0,1,0.21661658823638957
0,1,0.30775700687172836
0,1,0.7151895364613301
0,1,0.249973854552842
0,1,0.6357029396733047
0,1,0.6980012006241433
0,1,0.5473649249469161
0,1,0.20106833484496858
0,1,0.47070539511299714
0,1,0.5919302555772418
0,1,0.6612383694903474
0,1,0.3401666705281534
0,1,0.7246047042054026
0,1,0.5435277094138828
0,1,0.23408695200647853
0,1,0.6182587341294118
0,1,0.6125887815028115
0,1,0.7162854031750627
0,1,0.22568043906110913
0,1,0.5353658471820002
0,1,0.3267613723773567
0,1,0.21838635255395564
0,1,0.32835689170864335
0,1,0.19909349510746194
0,1,0.5027500074853076
0,1,0.30924360738585605
0,1,0.19385941817514593
0,1,0.4218908620676965
0,1,0.3274126403044289
0,1,0.7608616627208379
0,1,0.551424294764764
0,1,0.32795319952726354
0,1,0.23693186698070423
0,1,0.29110394440065346
0,1,0.23744579878032235
0,1,0.5379073384296083
0,1,0.74197316698267
0,1,0.23054531098526526
0,1,0.22949315208817136
0,1,0.3078389193207256
0,1,0.2439720770495046
0,1,0.48957080708302897
0,1,0.2463406357840681
0,1,0.1962359657693683
0,1,0.6303953030454135
0,1,0.6192237372764996
0,1,0.22467848762945936
0,1,0.6558739955487292
0,1,0.21074837298970928
0,1,0.7141381736757505
0,1,0.3544049463215309
0,1,0.671449435165088
0,1,0.22656576905124481
0,1,0.2518630475799644
0,1,0.5774009330513215
0,1,0.23285623383758325
0,1,0.2511496622734757
0,1,0.20930621780352068
0,1,0.2598854979006114
0,1,0.7356202443312453
0,1,0.7180006236272025
0,1,0.24576278912321184
0,1,0.3179669747278741
0,1,0.22394450060479035
0,1,0.20245611532901128
0,1,0.705511800604714
0,1,0.704032608206182
0,1,0.32152200476470655
0,1,0.6683038575378701
0,1,0.3260683283444909
0,1,0.3300976237052645
0,1,0.54301296102254
0,1,0.21583314144599258
0,1,0.6424028278171534
0,1,0.30596074606552887
0,1,0.2728487339548244
0,1,0.22535428412338132
0,1,0.7596494376778951
0,1,0.25140332785561464
0,1,0.6829512021278532
0,1,0.7623953779127993
0,1,0.7126536473289593
0,1,0.7675557213705441
0,1,0.2898730078112484
0,1,0.30010296558753335
0,1,0.22052318676763308
0,1,0.7659383812796412
0,1,0.47168946288096536
0,1,0.25302358537787134
0,1,0.46406411733071484
0,1,0.19620740290904096
0,1,0.7649964640876021
0,1,0.6667949159849834
0,1,0.2984592959211227
0,1,0.25917641441349315
0,1,0.6844913613316824
0,1,0.20835622486838737
0,1,0.20820662434568424
0,1,0.7354044833208648
0,1,0.2431989496790729
0,1,0.7112678303418083
0,1,0.28529700966230775
0,1,0.5167027394595097
0,1,0.27083883477503107
0,1,0.19931867817977855
0,1,0.7644139756425581
0,1,0.4592228680532481
0,1,0.30805103432743025
0,1,0.6024677952448604
0,1,0.6193318784642464
0,1,0.3149564400773084
0,1,0.7286753670607525
0,1,0.30851014550543227
0,1,0.6876449857073286
0,1,0.2849239407229925
0,1,0.559505065321543
0,1,0.23032593748443553
0,1,0.1988810835156539
0,1,0.28677187847396546
0,1,0.22527009043572993
0,1,0.21245533505206363
0,1,0.6753088551945248
0,1,0.31790829144292704
0,1,0.4596369676254406
0,1,0.7131838666973441
0,1,0.24231381126741874
0,1,0.3129230691446173
0,1,0.2904474531281024
0,1,0.27318597544499124
0,1,0.26762997527775273
0,1,0.6982324767357133
0,1,0.27043084912070703
0,1,0.2333095102772309
0,1,0.7514184314073856
0,1,0.6801353658351017
0,1,0.5166784284146319
0,1,0.2553896308405925
0,1,0.23655691432354134
0,1,0.7106937486131375
0,1,0.2969441207181105
0,1,0.2342311961016384
0,1,0.7460855420896365
0,1,0.21057983796122196
0,1,0.5541241771907548
0,1,0.28007028752744567
0,1,0.23577459056507943
0,1,0.2178747007607673
0,1,0.21529755433992848
0,1,0.235124700640867
0,1,0.48230121270335435
0,1,0.3872268466116491
0,1,0.3745628926054384
0,1,0.6762357442681474
0,1,0.22103270531805602
0,1,0.35961315031868857
0,1,0.2748103984064042
0,1,0.7303159945995653
0,1,0.5980789352508022
0,1,0.27771065346645085
0,1,0.29943406506708103
0,1,0.2457364906140758
0,1,0.5460711166557911
0,1,0.6873806852574791
0,1,0.6986858689973526
0,1,0.20398012658086803
0,1,0.7081279902110624
0,1,0.7333092355929041
0,1,0.2645327342520022
0,1,0.7336343746969861
0,1,0.23992590819935425
0,1,0.718286593256118
0,1,0.34607551817075677
0,1,0.37174427231921403
0,1,0.7257789888646642
0,1,0.7043086440713096
0,1,0.40094574883978423
0,1,0.3120801258466929
0,1,0.5294771673198853
0,1,0.7302097384591433
0,1,0.2746727363142413
0,1,0.7072690152214816
0,1,0.6927903555149433
0,1,0.2423601037533638
0,1,0.2614789823986976
0,1,0.2810670061329399
0,1,0.7365672285202878
0,1,0.7652098196887406
0,1,0.24591941794593153
0,1,0.6939275427796177
0,1,0.28117777069428945
0,1,0.6743678632752729
0,1,0.2413803643671159
0,1,0.2400179492580284
0,1,0.3296972291507398
0,1,0.25897752972032784
0,1,0.25525315943138827
0,1,0.7089298159743849
0,1,0.20491974608734168
0,1,0.7181061567814034
0,1,0.20905739145175292
0,1,0.5253332798306548
0,1,0.21320763968226106
0,1,0.2695617567866232
0,1,0.20904792622275145
0,1,0.24477446301130557
0,1,0.23371410139156396
0,1,0.22369721954519253
0,1,0.6636734319460346
0,1,0.19917829343605795
0,1,0.7188828047186111
0,1,0.7242772295445304
0,1,0.2698841031555205
0,1,0.6833419624355923
0,4,-0.634757278721869
0,4,-0.38938414673681554
0,4,-0.005219571800604329
0,4,-0.38404895698938635
0,4,0.0243284383372534
0,4,0.13541722893064642
0,4,-0.04252691700971162
0,4,-0.00401220362818757
0,4,0.2736424577294648
0,4,0.2816300084138694
0,4,0.1757087854843876
0,4,0.8617355629346244
0,4,0.009231464660158523
0,4,0.0062101671521666395
0,4,0.17038656988559864
0,4,-0.5883137190305251
0,4,0.24396137589235473
0,4,0.7962210929128459
0,4,-0.03303275227239755
0,4,-0.49314308961496967
0,4,0.4703201883061583
0,4,0.03218833245156887
0,4,-0.11040975467491482
0,4,-0.5118314600235089
0,4,0.9119472008696221
0,4,1.2269389766468621
0,4,-0.49185665292872843
0,4,0.7514111821419869
0,4,0.2525433438256589
0,4,1.178504594764941
0,4,-0.43588205623037635
0,4,0.3499854384973349
0,4,0.45093782206888056
0,4,-0.2359595632576985
0,4,0.894838619445796
0,4,-0.004207852177415649
0,4,1.1037526667428637
0,4,-0.024809874308459157
0,4,-0.09791029466148349
0,4,0.027855172414972006
0,4,1.2731168260835668
0,4,1.148383560078889
0,4,-0.3738038763023523
0,4,0.13066586792348875
0,4,-0.15768987467438442
0,4,1.0190227810964902
0,4,0.003285463639319289
0,4,-0.6253443572358984
0,4,-0.18518698951393814
0,4,-0.004630691519363247
0,4,0.010849887440929087
0,4,-0.1901562709341027
0,4,0.5206331838018747
0,4,0.028018956384947155
0,4,-0.30306018880519997
0,4,-0.04527086901813243
0,4,0.3312537169783624
0,4,0.7240915968436474
0,4,0.5681243535820121
0,4,0.2134228676246505
0,4,0.54106260815303
0,4,0.46564367681303254
0,4,-0.5632463717877031
0,4,-0.3373708167097267
0,4,0.23215977162507698
0,4,0.32773576009324623
0,4,0.0026912340539083264
0,4,-0.10783195210166496
0,4,0.0022751607730553333
0,4,0.003938298289463597
0,4,-0.032630743832196885
0,4,0.947818492579949
0,4,0.15304033786718396
0,4,-0.39751860098517156
0,4,0.016942526019321984
0,4,-0.43631062166613843
0,4,0.3449957512493824
